parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,25,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine2,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Address line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,26,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Address line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,27,FrgnAddrss_CtyNm,/IRS990ScheduleI/RecipientTable/ForeignAddress/City,,Text, Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; City",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,28,FrgnAddrss_CtyNm,/IRS990ScheduleI/RecipientTable/ForeignAddress/CityNm,,Text, Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,29,FrgnAddrss_PrvncOrSttNm,/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrState,,Text, Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Province or state",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,30,FrgnAddrss_PrvncOrSttNm,/IRS990ScheduleI/RecipientTable/ForeignAddress/ProvinceOrStateNm,,Text, Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Province or state",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,31,FrgnAddrss_CntryCd,/IRS990ScheduleI/RecipientTable/ForeignAddress/Country,CountryType,String(length=2), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Country",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,32,FrgnAddrss_CntryCd,/IRS990ScheduleI/RecipientTable/ForeignAddress/CountryCd,CountryType,String(length=2), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Country",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,33,FrgnAddrss_FrgnPstlCd,/IRS990ScheduleI/RecipientTable/ForeignAddress/ForeignPostalCd,,Text, Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Postal code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,34,FrgnAddrss_FrgnPstlCd,/IRS990ScheduleI/RecipientTable/ForeignAddress/PostalCode,,Text, Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Postal code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,False,skedi_part_ii,1,Ttl501c3OrgCnt,/IRS990ScheduleI/Total501c3OrgCnt,IntegerNNType,BigInteger, Part II Line 2, Enter total number of 501(c)(3) and government organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,False,skedi_part_ii,2,TtlOthrOrgCnt,/IRS990ScheduleI/TotalOtherOrgCnt,IntegerNNType,BigInteger, Part II Line 3, Enter total number of other organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,1,GrntsOthrAsstTIndvInUS,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp,,Text,, Part III content,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,2,GrntTxt,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/GrantTypeTxt,ShortExplanationType,Text, Part III Column (a), Part III content; Type of grant or assistance,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,3,RcpntCnt,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/RecipientCnt,IntegerNNType,BigInteger, Part III Column (b), Part III content; Number of recipients,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,4,CshGrntAmt,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/CashGrantAmt,USAmountType,BigInteger, Part III Column (c), Part III content; Amount of cash grant,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,5,NnCshAssstncAmt,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/NonCashAssistanceAmt,USAmountType,BigInteger, Part III Column (d), Part III content; Amount of non-cash assistance,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,6,VltnMthdUsdDsc,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/ValuationMethodUsedDesc,LineExplanationType,String(length=100), Part III Column (e)," Part III content; Method of valuation (book, FMV, appraisal, other)",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iii,True,SkdIGrntsOthrAsstTIndvInUS,7,NnCshAssstncDsc,/IRS990ScheduleI/GrantsOtherAsstToIndivInUSGrp/NonCashAssistanceDesc,ShortExplanationType,Text, Part III Column (f), Part III content; Description of non-cash assistance,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iv,True,SkdISpplmntlInfrmtnDtl,1,SpplmntlInfrmtnDtl,/IRS990ScheduleI/SupplementalInformationDetail,,Text,, Part IV content,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iv,True,SkdISpplmntlInfrmtnDtl,2,FrmAndLnRfrncDsc,/IRS990ScheduleI/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,String(length=100), Part IV," Part IV content; Form, part and line number reference",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_iv,True,SkdISpplmntlInfrmtnDtl,3,ExplntnTxt,/IRS990ScheduleI/SupplementalInformationDetail/ExplanationTxt,ExplanationType,Text, Part IV," Part IV content; Form, part and line number reference explanation",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,1,FrstClssOrChrtrTrvlInd,/IRS990ScheduleJ/FirstClassOrCharterTravelInd,CheckboxType,String(length=1), Part I Line 1a, First class or charter travel,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,2,TrvlFrCmpnnsInd,/IRS990ScheduleJ/TravelForCompanionsInd,CheckboxType,String(length=1), Part I Line 1a, Travel for companions,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,3,IdmnfctnGrssUpPmtsInd,/IRS990ScheduleJ/IdemnificationGrossUpPmtsInd,CheckboxType,String(length=1), Part I Line 1a, Idemnification and gross-up payments,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,4,DscrtnrySpndngAcctInd,/IRS990ScheduleJ/DiscretionarySpendingAcctInd,CheckboxType,String(length=1), Part I Line 1a, Discretionary spending account,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,5,HsngAllwncOrRsdncInd,/IRS990ScheduleJ/HousingAllowanceOrResidenceInd,CheckboxType,String(length=1), Part I Line 1a, Housing allowance or residence,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,6,PymntsFrUsOfRsdncInd,/IRS990ScheduleJ/PaymentsForUseOfResidenceInd,CheckboxType,String(length=1), Part I Line 1a, Payments for use of residence,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,7,ClbDsOrFsInd,/IRS990ScheduleJ/ClubDuesOrFeesInd,CheckboxType,String(length=1), Part I Line 1a, Club dues or fees,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,8,PrsnlSrvcsInd,/IRS990ScheduleJ/PersonalServicesInd,CheckboxType,String(length=1), Part I Line 1a, Personal services,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,9,WrttnPlcyRfTAndEExpnssInd,/IRS990ScheduleJ/WrittenPolicyRefTAndEExpnssInd,BooleanType,String(length=5), Part I Line 1b, Written policy reference T and E expenses?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,10,SbstnttnRqrdInd,/IRS990ScheduleJ/SubstantiationRequiredInd,BooleanType,String(length=5), Part I Line 2, Substantiation required?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,11,CmpnstnCmmttInd,/IRS990ScheduleJ/CompensationCommitteeInd,CheckboxType,String(length=1), Part I Line 3, Compensation committee,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,12,IndpndntCnsltntInd,/IRS990ScheduleJ/IndependentConsultantInd,CheckboxType,String(length=1), Part I Line 3, Independent consultant,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,13,Frm990OfOthrOrgnztnsInd,/IRS990ScheduleJ/Form990OfOtherOrganizationsInd,CheckboxType,String(length=1), Part I Line 3, Form 990 of other organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,14,WrttnEmplymntCntrctInd,/IRS990ScheduleJ/WrittenEmploymentContractInd,CheckboxType,String(length=1), Part I Line 3, Written employment contract,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,15,CmpnstnSrvyInd,/IRS990ScheduleJ/CompensationSurveyInd,CheckboxType,String(length=1), Part I Line 3, Compensation survey,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,16,BrdOrCmmttApprvlInd,/IRS990ScheduleJ/BoardOrCommitteeApprovalInd,CheckboxType,String(length=1), Part I Line 3, Board or committee approval,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,17,SvrncPymntInd,/IRS990ScheduleJ/SeverancePaymentInd,BooleanType,String(length=5), Part I Line 4a, Severance payment?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,18,SpplmntlNnqlRtrPlnInd,/IRS990ScheduleJ/SupplementalNonqualRtrPlanInd,BooleanType,String(length=5), Part I Line 4b, Supplemental nonqualified retirement plan?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,19,EqtyBsdCmpArrngmInd,/IRS990ScheduleJ/EquityBasedCompArrngmInd,BooleanType,String(length=5), Part I Line 4c, Equity based compensation arrangement?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,20,CmpBsdOnRvnOfFlngOrgInd,/IRS990ScheduleJ/CompBasedOnRevenueOfFlngOrgInd,BooleanType,String(length=5), Part I Line 5a, Compensation based on revenue of filing org?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,21,CmpBsdOnRvRltdOrgsInd,/IRS990ScheduleJ/CompBsdOnRevRelatedOrgsInd,BooleanType,String(length=5), Part I Line 5b, Compensation based on revenue of related orgs?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,22,CmpBsdNtErnsFlngOrgInd,/IRS990ScheduleJ/CompBsdNetEarnsFlngOrgInd,BooleanType,String(length=5), Part I Line 6a, Compensation based on net earnings of filing org?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,23,CmpBsdNtErnsRltdOrgsInd,/IRS990ScheduleJ/CompBsdNetEarnsRltdOrgsInd,BooleanType,String(length=5), Part I Line 6b, Compensation based on net earnings of related orgs?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,24,AnyNnFxdPymntsInd,/IRS990ScheduleJ/AnyNonFixedPaymentsInd,BooleanType,String(length=5), Part I Line 7, Any non-fixed payments?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,25,IntlCntrctExcptnInd,/IRS990ScheduleJ/InitialContractExceptionInd,BooleanType,String(length=5), Part I Line 8, Initial contract exception?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_i,False,skedj_part_i,26,RbttblPrsmptnPrcInd,/IRS990ScheduleJ/RebuttablePresumptionProcInd,BooleanType,String(length=5), Part I Line 9, Rebuttable presumption procedure?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,1,RltdOrgOffcrTrstKyEmpl,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp,,Text,, Part II contents,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,2,PrsnNm,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/PersonNm,PersonNameType,String(length=35), Part II Column (A), Part II contents; Name of officer - person,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,3,BsnssNmLn1Txt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75), Part II Column (A), Part II contents; Name of officer - business; Business name line 1,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,4,BsnssNmLn1Txt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75), Part II Column (A), Part II contents; Name of officer - business; Business name line 1,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,5,BsnssNmLn2Txt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75), Part II Column (A), Part II contents; Name of officer - business; Business name line 2,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,6,BsnssNmLn2Txt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75), Part II Column (A), Part II contents; Name of officer - business; Business name line 2,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,7,TtlTxt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/TitleTxt,LineExplanationType,String(length=100), Part II Column (A), Part II contents; Title of Officer,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,8,BsCmpnstnFlngOrgAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BaseCompensationFilingOrgAmt,USAmountType,BigInteger, Part II Column (B)(i), Part II contents; Base compensation ($) from filing organization,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,9,CmpnstnBsdOnRltdOrgsAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/CompensationBasedOnRltdOrgsAmt,USAmountType,BigInteger, Part II Column (B)(i), Part II contents; Compensation based on related organizations?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,10,BnsFlngOrgnztnAmnt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BonusFilingOrganizationAmount,USAmountType,BigInteger, Part II Column (B)(ii), Part II contents; Bonus and incentive compensation ($) from filing organization,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,11,BnsRltdOrgnztnsAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/BonusRelatedOrganizationsAmt,USAmountType,BigInteger, Part II Column (B)(ii), Part II contents; Bonus and incentive compensation ($) from related organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,12,OthrCmpnstnFlngOrgAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/OtherCompensationFilingOrgAmt,USAmountType,BigInteger, Part II Column (B)(iii), Part II contents; Other compensation ($) from filing organization,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,13,OthrCmpnstnRltdOrgsAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/OtherCompensationRltdOrgsAmt,USAmountType,BigInteger, Part II Column (B)(iii), Part II contents; Other compensation ($) from related organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,14,DfrrdCmpnstnFlngOrgAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/DeferredCompensationFlngOrgAmt,USAmountType,BigInteger, Part II Column (C), Part II contents; Deferred compensation ($) from filing organization,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,15,DfrrdCmpRltdOrgsAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/DeferredCompRltdOrgsAmt,USAmountType,BigInteger, Part II Column (C), Part II contents; Deferred compensation ($) from related organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,16,NntxblBnftsFlngOrgAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/NontaxableBenefitsFilingOrgAmt,USAmountType,BigInteger, Part II Column (D), Part II contents; Nontaxable benefits ($) from filing organization,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleJ,skedj_part_ii,True,SkdJRltdOrgOffcrTrstKyEmpl,17,NntxblBnftsRltdOrgsAmt,/IRS990ScheduleJ/RltdOrgOfficerTrstKeyEmplGrp/NontaxableBenefitsRltdOrgsAmt,USAmountType,BigInteger, Part II Column (D), Part II contents; Nontaxable benefits ($) from related organizations,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
